"IntegrationTime","Points:0","Points:1","Points:2"
-0.9295,1.2209,-2.5487,0.79913
-0.98544,0.72655,-2.7715,0.86171
-1.0411,0.21818,-2.8895,0.94011
-1.0952,-0.26517,-2.9123,1.0331
-1.1522,-0.73946,-2.8531,1.1518
-1.2182,-1.2282,-2.7063,1.3139
-1.2378,-1.3565,-2.6522,1.3664
-1.2521,-1.4451,-2.6109,1.4057
-1.2662,-1.5299,-2.5684,1.4456
-1.2796,-1.6073,-2.5267,1.4851
-1.3092,-1.767,-2.4313,1.5787
-1.3366,-1.9007,-2.3419,1.6715
-1.3502,-1.9617,-2.2983,1.7191
-1.3635,-2.018,-2.2563,1.7666
-1.4538,-2.3504,-1.9705,2.1323
-1.483,-2.4328,-1.8906,2.256
-1.5807,-2.6497,-1.6603,2.7115
-1.6837,-2.7935,-1.4795,3.2228
-1.7913,-2.8621,-1.3378,3.7807
-1.9014,-2.8551,-1.2197,4.3563
-2.0155,-2.7742,-1.1096,4.9278
-2.063,-2.722,-1.0661,5.1457
-2.1942,-2.5285,-0.94282,5.7053
-2.2189,-2.4878,-0.921,5.7942
-2.2394,-2.4528,-0.90296,5.8653
-2.2607,-2.4156,-0.88426,5.937
-2.2763,-2.3883,-0.87072,5.9876
0,0.82329,0.8105,0.49357
-0.036584,0.96994,0.68896,0.47705
-0.087653,1.1422,0.47471,0.45549
-0.153,1.2884,0.1384,0.43053
-0.18379,1.3232,-0.040826,0.41929
-0.21929,1.3312,-0.2564,0.40703
-0.2641,1.2893,-0.53258,0.39254
-0.30652,1.1945,-0.78903,0.37962
-0.33513,1.1,-0.95393,0.37123
-0.41009,0.75048,-1.3193,0.35076
-0.47857,0.31979,-1.5404,0.3333
-0.52267,0.0015757,-1.6087,0.32265
-0.58519,-0.4703,-1.5892,0.30884
-0.64506,-0.91221,-1.4375,0.29696
-0.69869,-1.268,-1.1938,0.2876
-0.73275,-1.4622,-0.99039,0.28218
-0.79827,-1.7383,-0.51628,0.27234
-0.83192,-1.8225,-0.23751,0.26743
-0.90024,-1.8525,0.35977,0.25807
-0.93308,-1.7962,0.65032,0.25398
-0.96971,-1.6788,0.96313,0.24984
-1.0187,-1.4363,1.3451,0.24496
-1.069,-1.0944,1.6736,0.24052
-1.1054,-0.79836,1.8582,0.23745
-1.1553,-0.34409,2.0243,0.23338
-1.2033,0.1259,2.0788,0.22974
-1.25,0.59092,2.0265,0.22652
-1.2975,1.045,1.8666,0.22382
-1.346,1.4647,1.5976,0.22175
-1.3938,1.812,1.2397,0.21986
-1.4198,1.9662,1.011,0.21879
-1.4456,2.0897,0.76619,0.21798
-1.4953,2.2384,0.2557,0.21689
-1.5256,2.2681,-0.071693,0.21643
-1.5737,2.2167,-0.59305,0.21597
-1.6213,2.0485,-1.0892,0.21576
-1.668,1.7763,-1.5326,0.21564
-1.6935,1.5859,-1.7484,0.21567
-1.71,1.4489,-1.8752,0.21578
-1.7546,1.0297,-2.1608,0.21672
-1.7826,0.73652,-2.2927,0.21753
-1.8253,0.26038,-2.4158,0.21905
-1.866,-0.2117,-2.4412,0.22078
-1.8898,-0.48897,-2.4133,0.22191
-1.9313,-0.96079,-2.29,0.22411
-1.974,-1.4147,-2.0675,0.2267
-1.9978,-1.6474,-1.9038,0.22817
-2.0129,-1.7854,-1.7864,0.22906
-2.0563,-2.1318,-1.3965,0.23191
0,0.79469,-0.52435,0.1803
-0.040682,0.68284,-0.6804,0.1739
-0.11788,0.39135,-0.90482,0.16252
-0.18888,0.058317,-1.0035,0.15286
-0.27227,-0.35597,-0.96328,0.14247
-0.35112,-0.70951,-0.76895,0.13364
-0.42403,-0.95146,-0.47431,0.12626
-0.49324,-1.0711,-0.12542,0.11981
-0.56167,-1.0651,0.2453,0.11385
-0.62997,-0.93231,0.59691,0.1084
-0.70825,-0.64094,0.92165,0.10266
-0.76032,-0.38276,1.0661,0.099014
-0.84175,0.075809,1.1455,0.093739
-0.92112,0.52342,1.0377,0.089064
-0.99942,0.89366,0.76393,0.084926
-1.059,1.0896,0.46696,0.082036
-1.1376,1.1979,0.0070645,0.078582
-1.2203,1.1081,-0.48756,0.075268
-1.2916,0.87042,-0.85671,0.072593
-1.3681,0.48382,-1.1336,0.069902
-1.4451,0.013116,-1.2434,0.067402
-1.5187,-0.44722,-1.1711,0.065213
-1.5941,-0.86158,-0.92441,0.06317
-1.6679,-1.1501,-0.54626,0.061396
-1.7478,-1.2826,-0.044622,0.059701
-1.8261,-1.2075,0.46269,0.058187
-1.9029,-0.94444,0.89706,0.056793
-1.9792,-0.53509,1.1977,0.055461
-2.0513,-0.06675,1.3186,0.054286
-2.1202,0.39676,1.2677,0.053249
-2.188,0.80989,1.0627,0.052338
-2.2554,1.1286,0.72927,0.051523
-2.3203,1.3122,0.32166,0.050863
-2.3945,1.3459,-0.19041,0.050166
-2.4674,1.1897,-0.67395,0.04956
-2.5413,0.86031,-1.0732,0.04894
-2.6099,0.43901,-1.3113,0.048383
-2.6756,-0.020854,-1.3898,0.047862
-2.7403,-0.47589,-1.3133,0.047394
-2.8077,-0.89811,-1.0791,0.046989
-2.8747,-1.216,-0.71576,0.04666
-2.9465,-1.3999,-0.22987,0.046388
-3.017,-1.3977,0.28359,0.046135
-3.0865,-1.2164,0.75856,0.04594
-3.1172,-1.0839,0.94306,0.045849
0,-0.21492,0.052761,1.9103
-0.048777,-0.22263,0.087518,1.7185
-0.12096,-0.22213,0.15284,1.4685
-0.20043,-0.19513,0.23641,1.2481
-0.24219,-0.16847,0.27971,1.1554
-0.28403,-0.13201,0.32134,1.0727
-0.33487,-0.073901,0.36583,0.98319
-0.40389,0.02744,0.40809,0.87806
-0.50221,0.20283,0.41361,0.75724
-0.58907,0.36543,0.351,0.67291
-0.67397,0.50539,0.22374,0.60538
-0.75838,0.59876,0.037935,0.54967
-0.84292,0.61928,-0.18913,0.50171
-0.91327,0.56581,-0.38911,0.4654
-0.96794,0.47611,-0.53636,0.43885
-1.0183,0.35724,-0.65371,0.41592
-1.1021,0.098652,-0.78319,0.38142
-1.1746,-0.16743,-0.80971,0.35408
-1.2516,-0.4569,-0.73462,0.3277
-1.3325,-0.72446,-0.54012,0.30256
-1.4133,-0.90761,-0.2452,0.28005
-1.472,-0.96567,0.01321,0.26487
-1.5249,-0.95354,0.2597,0.25206
-1.6066,-0.81042,0.62218,0.23398
-1.682,-0.55326,0.89443,0.21866
-1.7626,-0.17875,1.068,0.20346
-1.8041,0.040602,1.0978,0.19608
-1.8457,0.26512,1.0817,0.1891
-1.8932,0.51463,1.0068,0.18154
-1.9397,0.73936,0.87647,0.17464
-2.0205,1.0435,0.53572,0.16367
-2.0975,1.1915,0.11364,0.15424
-2.1539,1.1934,-0.22209,0.14781
-2.2101,1.1008,-0.54931,0.14185
-2.2623,0.93406,-0.82343,0.13657
-2.3069,0.73625,-1.0197,0.13224
-2.3839,0.30653,-1.2412,0.12528
-2.4337,-0.0097384,-1.2914,0.12106
-2.505,-0.46579,-1.2237,0.11546
-2.5784,-0.88651,-0.98762,0.1102
-2.6506,-1.1945,-0.61616,0.10553
-2.7219,-1.3508,-0.15958,0.10138
-2.7911,-1.339,0.31491,0.097628
-2.8541,-1.1847,0.72498,0.094492
-2.903,-0.97821,1.0004,0.092155
-2.9675,-0.61154,1.2731,0.089197
-3.0352,-0.14965,1.418,0.086232
-3.0998,0.31675,1.4031,0.083588
-3.163,0.74921,1.2418,0.081228
-3.2253,1.1071,0.95449,0.079141
-3.2936,1.3772,0.52558,0.0771
-3.363,1.4866,0.017443,0.075176
-3.4309,1.4159,-0.49139,0.073437
-3.4976,1.1803,-0.94218,0.071881
-3.5635,0.81015,-1.2876,0.0704
-3.6259,0.36852,-1.4866,0.068995
-3.646,0.21494,-1.5198,0.06855
0,-1.596,-0.69484,0.88426
-0.017589,-1.6659,-0.60006,0.87133
-0.066478,-1.8271,-0.30722,0.83949
-0.087827,-1.8822,-0.16361,0.82671
-0.10682,-1.9213,-0.029922,0.81628
-0.15835,-1.9764,0.34954,0.79154
-0.17672,-1.9775,0.49287,0.78349
-0.20067,-1.9626,0.68198,0.77415
-0.2674,-1.8256,1.2005,0.75363
-0.33074,-1.5621,1.6652,0.7427
-0.34959,-1.4583,1.7943,0.74074
-0.37354,-1.3109,1.9481,0.73919
-0.43071,-0.90015,2.2551,0.74132
-0.48513,-0.44576,2.4592,0.74929
-0.53663,0.022636,2.5633,0.76194
-0.58699,0.49791,2.576,0.77923
-0.63884,0.98512,2.4959,0.80267
-0.69631,1.4968,2.3,0.839
-0.71769,1.6727,2.2008,0.85624
-0.77828,2.1197,1.8541,0.9161
-0.78788,2.1815,1.7927,0.92671
-0.79827,2.2458,1.7243,0.93885
-0.81595,2.3484,1.6039,0.96134
-0.8281,2.4138,1.5191,0.97778
-0.83855,2.4669,1.4449,0.99241
-0.8685,2.6033,1.2251,1.0392
-0.88599,2.6707,1.0953,1.0693
-0.89557,2.7042,1.0241,1.0864
-0.91585,2.7674,0.87243,1.1249
-0.93896,2.8265,0.70053,1.1722
-1.0086,2.9374,0.18272,1.3357
-1.0779,2.959,-0.29234,1.5305
-1.1017,2.9513,-0.43721,1.6044
-1.1141,2.9454,-0.50898,1.6441
-1.1328,2.9341,-0.61276,1.7063
-1.1456,2.925,-0.68043,1.7506
-1.2355,2.8356,-1.1146,2.1001
-1.3344,2.7304,-1.4636,2.5371
-1.4401,2.6299,-1.7187,3.0436
-1.5468,2.5372,-1.874,3.5841
-1.6545,2.4382,-1.949,4.1405
-1.7665,2.3156,-1.9539,4.7042
-1.8884,2.1538,-1.8914,5.2722
-2.0232,1.9446,-1.7619,5.8204
-2.0491,1.9038,-1.7329,5.9086
-2.0758,1.8613,-1.702,5.9951
-2.1053,1.8138,-1.667,6.0853
-2.1246,1.7831,-1.644,6.1407
0,-1.1131,0.70091,0.075339
-0.077392,-0.76604,1.0845,0.072722
-0.14897,-0.33153,1.2972,0.070462
-0.21734,0.13259,1.3428,0.068439
-0.2844,0.57974,1.2294,0.066616
-0.35093,0.96309,0.97277,0.064978
-0.4235,1.2595,0.56201,0.063407
-0.49733,1.3883,0.058864,0.061972
-0.56971,1.3251,-0.45057,0.060676
-0.64082,1.0854,-0.89881,0.059508
-0.68802,0.84215,-1.1378,0.058731
-0.75489,0.41362,-1.363,0.057674
-0.8189,-0.047895,-1.432,0.056695
-0.88183,-0.5022,-1.3506,0.055809
-0.94731,-0.9244,-1.1161,0.055016
-1.0037,-1.2104,-0.80972,0.054419
-1.0553,-1.3862,-0.46695,0.053944
-1.1239,-1.4709,0.039661,0.053343
-1.1914,-1.3781,0.53969,0.052819
-1.2585,-1.1212,0.97866,0.05235
-1.3116,-0.81954,1.25,0.051968
-1.3748,-0.38003,1.4535,0.051492
-1.4354,0.083692,1.5075,0.05103
-1.495,0.53686,1.4188,0.050618
-1.5571,0.95944,1.1846,0.050294
-1.622,1.3008,0.80954,0.050051
-1.6865,1.5011,0.34364,0.049853
-1.7477,1.5413,-0.13824,0.049659
-1.8118,1.4208,-0.6326,0.049513
-1.8652,1.2015,-0.99762,0.049418
-1.9284,0.82415,-1.3353,0.04929
-1.9885,0.38034,-1.5298,0.049099
-2.0462,-0.083855,-1.5811,0.048889
-2.103,-0.53794,-1.4964,0.04871
-2.1623,-0.96601,-1.272,0.048624
-2.2242,-1.3215,-0.91,0.048636
-2.2858,-1.5464,-0.45522,0.048649
-2.3457,-1.6191,0.035366,0.048645
-2.407,-1.5358,0.53753,0.048671
-2.4691,-1.2955,0.99695,0.048747
-2.5295,-0.93322,1.351,0.048826
-2.5869,-0.50128,1.5709,0.048815
-2.6426,-0.037981,1.6553,0.048796
0,-1.6093,-0.18813,1.0051
-0.034289,-1.6811,0.0051005,0.97191
-0.056259,-1.7154,0.13942,0.95194
-0.076518,-1.737,0.26868,0.93499
-0.11713,-1.7488,0.53629,0.9051
-0.14111,-1.7351,0.70051,0.88919
-0.20862,-1.611,1.1592,0.85204
-0.23664,-1.5197,1.3487,0.839
-0.30201,-1.221,1.7536,0.81641
-0.36451,-0.83217,2.0737,0.80144
-0.42373,-0.38382,2.2903,0.79535
-0.47928,0.083674,2.3986,0.79651
-0.53305,0.55918,2.4078,0.8036
-0.58791,1.0449,2.3174,0.81713
-0.6439,1.5174,2.1241,0.83834
-0.70206,1.9599,1.8244,0.86832
-0.75961,2.3236,1.4464,0.91007
-0.76765,2.3678,1.3887,0.91666
-0.7754,2.4085,1.3321,0.92339
-0.7939,2.4987,1.1932,0.94145
-0.81451,2.5872,1.0338,0.96401
-0.83166,2.6516,0.8983,0.98436
-0.84916,2.7083,0.75832,1.0072
-0.86993,2.7643,0.59093,1.0367
-0.88003,2.7874,0.50968,1.0515
-0.90618,2.8346,0.29852,1.0933
-0.92321,2.8556,0.16328,1.1227
-0.98688,2.8766,-0.33476,1.2474
-1.0541,2.8133,-0.81905,1.4087
-1.0829,2.7674,-1.0043,1.4858
-1.0973,2.7417,-1.0915,1.5258
-1.1107,2.7162,-1.1697,1.5648
-1.1295,2.6783,-1.275,1.6223
-1.1503,2.6345,-1.3849,1.6892
-1.1622,2.6091,-1.444,1.7284
-1.2532,2.3987,-1.8487,2.0689
-1.3501,2.1966,-2.1598,2.4844
-1.4558,2.0209,-2.3856,2.9816
-1.5037,1.9569,-2.456,3.214
-1.6161,1.8256,-2.5552,3.7812
-1.7309,1.7043,-2.5706,4.3673
-1.8518,1.5742,-2.5057,4.957
-1.8767,1.5473,-2.484,5.0673
-1.9078,1.5131,-2.4531,5.202
-1.9369,1.4807,-2.4215,5.3227
-2.0031,1.404,-2.3385,5.5851
-2.0533,1.3451,-2.2675,5.7668
-2.0757,1.3189,-2.2341,5.8426
-2.1399,1.2421,-2.1318,6.0491
-2.1762,1.1996,-2.0731,6.1532
0,-1.0987,-0.087737,1.3277
-0.022987,-1.1362,-0.0079094,1.2821
-0.11087,-1.2207,0.34057,1.1375
-0.13932,-1.2246,0.47167,1.0966
-0.16934,-1.2125,0.61623,1.0563
-0.19779,-1.1841,0.75719,1.0211
-0.22662,-1.1375,0.90163,0.98793
-0.26648,-1.0427,1.099,0.9461
-0.35439,-0.71803,1.4871,0.86954
-0.38485,-0.56169,1.6052,0.84592
-0.41727,-0.37494,1.7121,0.82302
-0.4872,0.079902,1.8595,0.78196
-0.55204,0.55337,1.8816,0.7512
-0.61501,1.0303,1.7813,0.72778
-0.67694,1.4824,1.5594,0.71116
-0.69965,1.6402,1.446,0.70617
-0.76138,2.016,1.0649,0.69581
-0.77523,2.0888,0.96406,0.69433
-0.83489,2.3335,0.48518,0.69232
-0.86435,2.4121,0.22363,0.69348
-0.92124,2.4755,-0.30399,0.6998
-0.97674,2.4243,-0.83103,0.70938
-1.005,2.3542,-1.0969,0.7163
-1.0589,2.1412,-1.5768,0.73525
-1.1129,1.8321,-2.0058,0.76207
-1.1216,1.7746,-2.069,0.76687
-1.1391,1.6538,-2.1891,0.77752
-1.1969,1.2035,-2.5247,0.82246
-1.2539,0.71025,-2.7503,0.8833
-1.3105,0.20208,-2.8699,0.96061
-1.3655,-0.28132,-2.8931,1.0532
-1.4233,-0.75561,-2.8337,1.1717
-1.4902,-1.2442,-2.6863,1.3337
-1.5097,-1.3699,-2.6331,1.3854
-1.5222,-1.447,-2.5973,1.4195
-1.5993,-1.877,-2.3473,1.6664
-1.6127,-1.9379,-2.3047,1.7125
-1.6746,-2.189,-2.107,1.9456
-1.7696,-2.4816,-1.833,2.3517
-1.87,-2.6853,-1.6096,2.8244
-1.9746,-2.8127,-1.4402,3.344
-2.0827,-2.8649,-1.3057,3.9055
-2.1937,-2.8417,-1.1903,4.4812
-2.3113,-2.7421,-1.0778,5.0581
-2.3335,-2.7165,-1.0579,5.1565
-2.4657,-2.5203,-0.93397,5.715
-2.5222,-2.4229,-0.8835,5.9145
0,-0.81096,1.261,0.72544
-0.079001,-0.42043,1.5535,0.67598
-0.15005,0.031351,1.7102,0.63839
-0.216,0.50472,1.7319,0.60944
-0.28001,0.97924,1.6218,0.58628
-0.3428,1.4225,1.3831,0.56787
-0.40239,1.7917,1.0405,0.55278
-0.415,1.8617,0.95279,0.54962
-0.42707,1.9244,0.86449,0.54679
-0.48611,2.1587,0.38756,0.53595
-0.54282,2.2645,-0.12779,0.52888
-0.59761,2.245,-0.65127,0.52475
-0.65167,2.1049,-1.1635,0.52296
-0.7033,1.8614,-1.6234,0.5233
-0.72851,1.7049,-1.8309,0.5242
-0.77972,1.3205,-2.197,0.52915
-0.82786,0.88827,-2.4626,0.53645
-0.87378,0.42743,-2.6345,0.54515
-0.89159,0.2389,-2.6774,0.54959
-0.93702,-0.2515,-2.7221,0.56426
-0.98231,-0.74115,-2.6741,0.58399
-1.031,-1.2474,-2.5242,0.61063
-1.0818,-1.7322,-2.2685,0.64462
-1.1349,-2.1699,-1.9078,0.68863
-1.1444,-2.2382,-1.8364,0.6971
-1.1623,-2.3607,-1.6939,0.71461
-1.2147,-2.6567,-1.2425,0.77494
-1.2695,-2.8628,-0.73584,0.85374
-1.3261,-2.9678,-0.20777,0.95234
-1.3814,-2.9764,0.28583,1.0677
-1.4026,-2.959,0.46009,1.117
-1.4119,-2.9487,0.53369,1.1391
-1.4208,-2.9373,0.60242,1.1605
-1.4405,-2.9067,0.75241,1.2108
-1.5104,-2.7503,1.2473,1.4128
-1.5307,-2.697,1.3707,1.4763
-1.5543,-2.6324,1.5054,1.5534
-1.5648,-2.6032,1.5619,1.5886
-1.575,-2.5748,1.6146,1.6237
-1.5937,-2.5221,1.7066,1.6913
-1.612,-2.4712,1.7901,1.7601
-1.699,-2.2275,2.1362,2.1227
-1.7954,-2.0066,2.4038,2.5724
-1.8283,-1.9439,2.4719,2.73
-1.859,-1.8907,2.5268,2.8814
-1.8804,-1.8572,2.5605,2.989
0,1.0054,1.2952,0.17733
-0.062962,1.3726,0.94504,0.1714
-0.12477,1.6173,0.50047,0.16591
-0.18548,1.7195,0.0033083,0.16077
-0.24595,1.6697,-0.5086,0.15605
-0.30548,1.4712,-0.98316,0.15196
-0.36784,1.1193,-1.4011,0.14808
-0.41358,0.78347,-1.6323,0.14525
-0.46733,0.33024,-1.8003,0.14212
-0.51288,-0.082068,-1.845,0.13962
-0.56379,-0.54567,-1.7832,0.13701
-0.61561,-0.99096,-1.6011,0.13464
-0.6669,-1.3755,-1.3119,0.13253
-0.7205,-1.6889,-0.91214,0.1305
-0.76201,-1.8543,-0.54992,0.12888
-0.80133,-1.9398,-0.17927,0.12731
-0.86291,-1.9244,0.41892,0.12507
-0.90374,-1.8129,0.80518,0.1237
-0.94521,-1.6202,1.1685,0.12256
-0.97672,-1.4244,1.4154,0.12184
-1.0264,-1.042,1.735,0.12089
-1.0756,-0.59294,1.9513,0.11991
-1.1227,-0.1229,2.0506,0.11896
-1.165,0.31279,2.0437,0.11817
-1.2103,0.76789,1.9349,0.11746
-1.2552,1.1871,1.7268,0.11697
-1.3027,1.571,1.4088,0.11664
-1.3528,1.8854,0.98268,0.11609
-1.4027,2.0849,0.48992,0.11569
-1.4518,2.1563,-0.031351,0.11546
-1.5003,2.0997,-0.55204,0.11533
-1.5492,1.917,-1.0505,0.11525
-1.583,1.7212,-1.3648,0.1152
-1.6199,1.4497,-1.6653,0.11538
-1.665,1.0471,-1.9594,0.11565
-1.7099,0.58892,-2.1561,0.11597
-1.7466,0.18614,-2.2382,0.11632
-1.7685,-0.059733,-2.2516,0.11656
-1.8101,-0.5255,-2.2028,0.11708
-1.8532,-0.98897,-2.0515,0.1177
-1.8976,-1.4242,-1.7946,0.11835
-1.9411,-1.7883,-1.4538,0.11901
-1.9845,-2.0704,-1.0426,0.11973
-2.0011,-2.1544,-0.86918,0.12006
0,-0.22244,-1.178,1.4548
-0.04297,-0.39022,-1.2042,1.3674
-0.078973,-0.5434,-1.207,1.3013
-0.11312,-0.69676,-1.1907,1.2448
-0.15108,-0.87282,-1.1488,1.1881
-0.17481,-0.98599,-1.1085,1.155
-0.19818,-1.0975,-1.0577,1.1248
-0.23222,-1.2561,-0.96393,1.0847
-0.25267,-1.3497,-0.8951,1.062
-0.27377,-1.4434,-0.8142,1.0397
-0.29382,-1.5285,-0.72811,1.0199
-0.32033,-1.6331,-0.60143,0.9956
-0.33799,-1.6977,-0.50831,0.98027
-0.35526,-1.7556,-0.41105,0.96635
-0.37169,-1.8054,-0.31323,0.95379
-0.39481,-1.8663,-0.16786,0.93706
-0.4177,-1.9144,-0.015864,0.92212
-0.46495,-1.9714,0.31476,0.89539
-0.50032,-1.9751,0.57743,0.87797
-0.57056,-1.8735,1.1037,0.85237
-0.58439,-1.8356,1.2086,0.8484
-0.65021,-1.578,1.6767,0.83718
-0.67002,-1.4746,1.8086,0.83552
-0.68527,-1.3873,1.9058,0.83479
-0.7449,-0.99184,2.2321,0.83968
-0.76115,-0.87022,2.3061,0.84245
-0.81785,-0.41356,2.5048,0.8572
-0.87171,0.055513,2.6045,0.87823
-0.92467,0.53039,2.6142,0.90592
-0.98345,1.0488,2.5211,0.94994
-1.0211,1.3602,2.409,0.98674
-1.0291,1.4234,2.3808,0.99513
-1.0368,1.4837,2.3519,1.0036
-1.06,1.6584,2.2564,1.032
-1.0755,1.7683,2.1868,1.0526
-1.0866,1.844,2.1345,1.0679
-1.0968,1.9114,2.0846,1.0827
-1.1159,2.0318,1.9864,1.1126
-1.1356,2.147,1.881,1.1453
-1.1443,2.1952,1.8333,1.1601
-1.1642,2.3003,1.7203,1.196
-1.1893,2.4207,1.573,1.2456
-1.2042,2.4859,1.4845,1.2765
-1.2143,2.5273,1.4245,1.2979
-1.2263,2.5741,1.3523,1.3247
-1.2508,2.6604,1.2042,1.3833
-1.2796,2.7478,1.0309,1.4573
-1.2973,2.7941,0.92638,1.5054
-1.3139,2.8324,0.83053,1.5528
-1.3418,2.8876,0.67353,1.6381
-1.3621,2.9212,0.56398,1.7037
-1.3699,2.9326,0.52371,1.7292
-1.3777,2.9434,0.48372,1.755
-1.4618,3.0251,0.075533,2.0689
-1.5527,3.0636,-0.27347,2.4537
-1.6046,3.0707,-0.43022,2.6886
0,0.42351,-0.036199,1.5747
-0.056552,0.4485,-0.12171,1.405
-0.15215,0.44557,-0.30245,1.1725
-0.18015,0.43094,-0.35892,1.1176
-0.20647,0.41043,-0.41283,1.0695
-0.25834,0.34938,-0.5175,0.98357
-0.34185,0.19337,-0.66535,0.86701
-0.39989,0.04422,-0.7401,0.79833
-0.44432,-0.089785,-0.77425,0.75122
-0.48716,-0.23107,-0.78317,0.71031
-0.54229,-0.42163,-0.75495,0.66351
-0.59319,-0.59912,-0.68516,0.62493
-0.63679,-0.7441,-0.59017,0.59533
-0.68897,-0.89749,-0.43544,0.56369
-0.71392,-0.96089,-0.34498,0.5497
-0.7943,-1.0941,-0.0060251,0.50908
-0.87632,-1.0984,0.3968,0.47185
-0.93511,-1.0043,0.69378,0.44729
-0.98745,-0.84901,0.94096,0.42681
-1.0371,-0.64206,1.143,0.4086
-1.0827,-0.40743,1.2872,0.39284
-1.1576,0.041395,1.4119,0.3691
-1.228,0.50142,1.3812,0.34882
-1.2985,0.94665,1.1948,0.33074
-1.3696,1.325,0.85751,0.31463
-1.4379,1.5758,0.41675,0.30063
-1.5047,1.6787,-0.086883,0.28791
-1.5685,1.6238,-0.59294,0.27691
-1.635,1.4003,-1.0913,0.26686
-1.695,1.0642,-1.4706,0.25861
-1.729,0.82345,-1.643,0.25407
-1.784,0.37952,-1.8342,0.24723
-1.8368,-0.088185,-1.9041,0.24114
-1.8879,-0.55354,-1.8569,0.23573
-1.9397,-1.0058,-1.6926,0.2309
-1.9923,-1.4173,-1.4115,0.22665
-2.044,-1.7467,-1.0374,0.22263
-2.0702,-1.8778,-0.81645,0.22052
-2.1239,-2.0556,-0.31556,0.21661
-2.1763,-2.0993,0.20866,0.21323
-2.2052,-2.0659,0.50119,0.21164
-2.2569,-1.9052,1.0071,0.20905
-2.2897,-1.7381,1.3054,0.20753
-2.3401,-1.3922,1.7054,0.20599
-2.387,-0.987,1.996,0.2048
-2.4341,-0.51881,2.1908,0.20391
-2.4793,-0.034246,2.2742,0.20344
-2.5223,0.43798,2.2539,0.20327
-2.5639,0.88551,2.1411,0.20337
-2.5991,1.2426,1.9767,0.20358
-2.6439,1.6532,1.6821,0.20383
-2.6609,1.7919,1.5475,0.20389
-2.6832,1.9577,1.3524,0.20407
-2.686,1.9767,1.3271,0.20412
0,0.75414,-0.3641,1.8304
-0.031494,0.75483,-0.44386,1.7285
-0.057848,0.74885,-0.51535,1.649
-0.084547,0.7353,-0.59179,1.5737
-0.11399,0.71074,-0.67937,1.4972
-0.19494,0.58698,-0.92427,1.3188
-0.22045,0.52787,-1.002,1.2689
-0.26441,0.40319,-1.1293,1.1907
-0.30258,0.27068,-1.2287,1.1302
-0.33294,0.14919,-1.2975,1.0864
-0.35968,0.030764,-1.3479,1.0504
-0.38998,-0.11501,-1.3916,1.0123
-0.47755,-0.57344,-1.4196,0.92076
-0.51487,-0.78928,-1.3805,0.88677
-0.59408,-1.2347,-1.1865,0.82694
-0.67054,-1.6208,-0.85149,0.78111
-0.70083,-1.7541,-0.67614,0.76489
-0.72814,-1.8585,-0.4998,0.75143
-0.75549,-1.9454,-0.30797,0.73867
-0.77991,-2.0055,-0.12532,0.72842
-0.80752,-2.0517,0.091081,0.71789
-0.87215,-2.0621,0.61974,0.69908
-0.93509,-1.936,1.1413,0.68686
-0.99421,-1.6948,1.6077,0.68003
-1.013,-1.5925,1.7469,0.67898
-1.0707,-1.2111,2.1241,0.68046
-1.1249,-0.77418,2.3927,0.68784
-1.1766,-0.30496,2.5599,0.69922
-1.2257,0.1697,2.6301,0.71423
-1.2449,0.36016,2.6331,0.72135
-1.2572,0.48154,2.6277,0.72622
-1.3104,1.0015,2.5373,0.75364
-1.366,1.5105,2.3347,0.7924
-1.4242,1.9806,2.019,0.84681
-1.4832,2.3681,1.62,0.91679
-1.4968,2.4425,1.5211,0.93541
-1.5057,2.4886,1.4551,0.94803
-1.5202,2.5584,1.3465,0.96963
-1.5559,2.7055,1.0695,1.0301
-1.5664,2.7413,0.9886,1.0488
-1.5761,2.7717,0.91395,1.0668
-1.5944,2.8223,0.77194,1.1033
-1.6062,2.85,0.68194,1.1278
-1.6741,2.9523,0.16105,1.287
-1.7416,2.966,-0.31732,1.4743
-1.8148,2.9142,-0.7659,1.7204
-1.9034,2.8087,-1.1987,2.0671
-2.0007,2.6892,-1.5483,2.5
-2.028,2.6584,-1.6247,2.6251
-2.1313,2.5538,-1.8488,3.1313
-2.2372,2.456,-1.9855,3.676
-2.2766,2.42,-2.0154,3.8784
0,-0.74071,0.1921,1.7086
-0.050525,-0.75953,0.31779,1.5572
-0.098141,-0.75609,0.45071,1.4334
-0.13638,-0.73542,0.56573,1.3447
-0.17078,-0.70111,0.6737,1.2723
-0.25241,-0.55701,0.92667,1.128
-0.29287,-0.44663,1.0478,1.065
-0.32754,-0.32993,1.1424,1.0155
-0.36324,-0.19031,1.2257,0.9694
-0.4065,0.0023733,1.3022,0.91889
-0.45067,0.22291,1.3475,0.87255
-0.48895,0.42929,1.3548,0.8362
-0.52761,0.64689,1.3283,0.80276
-0.56118,0.83876,1.2753,0.77645
-0.60615,1.0906,1.1593,0.74476
-0.68526,1.4867,0.83662,0.69851
-0.71192,1.6044,0.69014,0.68447
-0.72878,1.6721,0.58846,0.67595
-0.74619,1.7355,0.47675,0.66757
-0.77274,1.8174,0.29524,0.65554
-0.79382,1.8692,0.14144,0.64639
-0.8128,1.9043,-0.0028493,0.63871
-0.88893,1.9291,-0.60454,0.61189
-0.95267,1.7971,-1.1243,0.59398
-1.0132,1.5349,-1.5897,0.58261
-1.034,1.4145,-1.7372,0.57975
